0.022086168,131.5604416
0.032086168,131.5545104
0.042086168,131.5160962
0.052086168,131.4977029
0.062086168,133.5997674
0.072086168,132.7032588
0.082086168,132.4796
0.092086168,133.1882539
0.102086168,130.363409
0.112086168,130.4671331
0.122086168,130.7751562
0.132086168,129.0830807
0.142086168,128.77714
0.152086168,129.4723292
0.162086168,131.378434
0.172086168,131.390721
0.182086168,133.2438436
0.192086168,132.0440697
0.202086168,131.5799679
0.212086168,130.4928065
0.222086168,130.5045431
0.232086168,131.6840806
0.242086168,131.5455329
0.252086168,131.4955955
0.262086168,131.3445517
0.272086168,131.2002432
0.282086168,130.9978264
0.292086168,128.6190994
0.302086168,130.0248564
0.312086168,129.4177502
0.322086168,129.4257313
0.332086168,129.556551
0.342086168,129.4192617
0.352086168,129.7092864
0.362086168,131.785118
0.372086168,131.4484818
0.382086168,131.5014019
0.392086168,128.623638
0.402086168,130.5207285
0.412086168,131.9047483
0.422086168,133.5775472
0.432086168,133.7290919
0.442086168,133.5313559
0.452086168,133.3091812
0.462086168,134.8720013
0.472086168,134.0421521
0.482086168,130.9258058
0.492086168,130.5600821
0.502086168,130.6196375
0.512086168,133.4536911
0.522086168,134.0689474
0.532086168,135.9969558
0.542086168,135.6635658
0.552086168,135.6729406
0.562086168,132.0009777
0.572086168,131.9898856
0.582086168,131.6697069
1.372086168,194.4201441
1.382086168,208.4908978
1.392086168,205.4467399
1.402086168,200.3917242
1.412086168,200.5018924
1.422086168,197.4270507
1.472086168,197.7392475
1.482086168,197.7223093
1.492086168,214.8866652
1.502086168,210.4448472
1.512086168,211.9102583
1.522086168,206.8601673
1.532086168,204.374076
1.542086168,189.9512408
1.552086168,178.3421548
1.562086168,179.2171178
1.572086168,169.2287816
1.582086168,165.4270041
1.592086168,163.1204879
1.682086168,105.5490677
1.692086168,105.6174166
1.962086168,119.8401392
1.972086168,105.5762377
1.982086168,110.9989797
1.992086168,111.2307175
2.002086168,112.1075895
2.012086168,111.8031839
2.022086168,111.4277162
2.032086168,110.4847688
2.042086168,109.0919023
2.052086168,108.066182
2.062086168,107.159376
2.072086168,106.0802906
2.082086168,105.3857243
2.092086168,104.2254114
2.102086168,103.0400717
2.112086168,101.5202882
2.122086168,94.4361822
2.442086168,118.8003779
2.452086168,110.0817612
2.462086168,110.0382765
2.472086168,113.0378982
2.482086168,112.3230415
2.492086168,112.3234173
2.502086168,116.3778292
2.512086168,117.8128951
2.522086168,112.7631834
2.532086168,112.5294197
2.542086168,110.3150372
2.552086168,107.0707632
2.562086168,104.5244952
2.572086168,99.16338516
2.582086168,89.46008099
2.592086168,79.1406322
5.732086168,98.46942507
5.742086168,98.36940865
5.752086168,96.15467986
5.762086168,96.72763051
5.772086168,101.446128
5.782086168,106.9930727
5.792086168,109.9319987
5.802086168,109.9435
5.812086168,109.9952879
5.822086168,111.6674324
5.832086168,113.7039501
5.842086168,113.09739
5.852086168,113.2180109
5.862086168,112.8090873
5.872086168,110.3421026
5.882086168,109.6243094
5.892086168,109.7107428
5.902086168,112.0325063
5.952086168,92.002489
5.962086168,91.82199322
5.972086168,92.09524595
6.112086168,112.3531938
6.122086168,114.2217669
6.132086168,113.9234515
6.142086168,113.1876844
6.282086168,177.6275279
6.292086168,184.0997524
6.302086168,185.4736115
6.312086168,183.4814033
6.322086168,178.3689801
6.332086168,169.2831617
6.342086168,159.3899409
6.352086168,154.4999473
6.362086168,153.0041254
6.372086168,147.8969842
6.382086168,139.8575457
6.932086168,469.0067523
6.942086168,469.1980314
6.992086168,592.2122852
7.882086168,155.1619354
7.892086168,155.1923259
7.902086168,159.4909677
7.912086168,159.6413378
7.922086168,164.4386096
7.932086168,168.3700956
7.942086168,174.1115759
7.952086168,182.5145091
7.962086168,187.5760145
7.972086168,189.8198957
7.982086168,199.8875213
7.992086168,206.5003317
8.212086168,126.0737295
8.222086168,125.9580457
8.232086168,123.2769925
8.242086168,118.2732459
8.252086168,118.2282966
8.262086168,118.2729852
8.272086168,118.198245
8.282086168,115.2433632
8.292086168,111.6552689
8.302086168,111.5977404
8.312086168,112.2304588
8.512086168,306.6206682
8.522086168,306.6472555
8.532086168,306.7285235
10.31208617,122.5127088
10.32208617,122.5381158
10.33208617,117.1220609
10.34208617,117.866456
10.35208617,117.8569149
10.36208617,117.9507047
10.37208617,118.0029115
10.38208617,116.6188482
10.99208617,150.7742558
11.00208617,150.6917749
11.01208617,148.8231344
11.02208617,147.6684859
11.03208617,146.436924
11.04208617,144.6661281
11.05208617,141.6612794
11.06208617,138.7163775
11.07208617,134.1923615
14.71208617,117.2633198
14.72208617,117.1682026
14.73208617,117.1919648
14.74208617,113.4816327
14.75208617,107.9187665
14.76208617,108.5303009
14.77208617,107.4730065
14.78208617,107.5705619
14.79208617,108.096001
14.80208617,108.0496479
14.81208617,108.0180998
14.82208617,112.4351862
14.83208617,112.4113128
14.84208617,116.1353542
14.85208617,118.7942482
14.86208617,119.6278725
14.87208617,125.4170985
14.88208617,131.2800043
14.89208617,137.4688763
14.90208617,144.1822625
14.91208617,149.596664
14.92208617,153.652759
14.93208617,159.5333308
14.94208617,164.8435322
14.95208617,166.3428644
14.96208617,169.9933549
14.97208617,169.1977348
14.98208617,170.7577708
14.99208617,170.5849596
15.03208617,165.9679745
15.04208617,160.0264397
15.05208617,152.5418066
15.06208617,143.9762344
15.07208617,128.7614812
15.08208617,115.7515488
15.50208617,112.2103516
15.51208617,107.8317179
15.52208617,108.0899558
15.53208617,108.03108
15.54208617,109.7141621
15.55208617,108.2802284
15.56208617,100.0439053
15.57208617,103.4264623
15.58208617,109.1422818
15.59208617,111.5884028
15.60208617,114.9318221
15.61208617,116.3539188
23.46208617,128.7942074
23.47208617,128.8311763
23.48208617,124.8438984
23.49208617,127.1330382
23.50208617,121.7792697
23.51208617,121.7966081
23.52208617,119.9663821
29.32208617,131.2460714
29.33208617,129.5264247
29.34208617,126.6720041
29.35208617,126.2450059
29.36208617,126.4271912
29.37208617,126.3243995
29.38208617,126.5537423
29.39208617,127.267029
29.40208617,127.3872925
29.41208617,127.5260893
29.42208617,128.1893703
29.43208617,127.9333792
29.44208617,125.5519067
29.45208617,124.883511
29.46208617,125.2708038
29.47208617,125.3109074
29.48208617,124.9096719
29.49208617,124.9770388
29.50208617,125.4611702
29.51208617,127.4943473
29.52208617,127.4121294
29.53208617,128.8947866
29.54208617,128.8512624
29.55208617,129.2969966
29.56208617,129.3441141
29.57208617,129.1209013
29.58208617,129.1389198
29.59208617,128.6570021
29.60208617,127.4219711
29.61208617,127.8149129
29.62208617,127.0859082
29.63208617,127.053891
29.64208617,126.8398356
29.65208617,126.78115
29.66208617,128.7104352
29.67208617,128.7137139
29.68208617,128.9001891
29.69208617,127.8495216
29.70208617,127.6667186
29.71208617,126.7706595
29.72208617,127.2505937
29.73208617,127.0561341
29.74208617,125.3455636
29.75208617,125.0275026
29.76208617,125.3924536
29.77208617,124.6321918
29.78208617,124.6960239
29.79208617,124.5983626
29.80208617,124.6256617
29.81208617,125.2161864
29.82208617,124.9875411
29.83208617,125.1387721
29.84208617,128.5508568
29.85208617,128.4657944
29.86208617,128.3629776
29.87208617,127.74507
29.88208617,127.4522548
29.89208617,127.4183702
29.90208617,126.927773
29.91208617,126.9460966
29.92208617,126.6703383
29.93208617,126.6209842
29.94208617,126.8678433
29.95208617,126.8588728
29.96208617,129.1505991
29.97208617,129.1685896
29.98208617,129.0850287
29.99208617,129.1505691
30.00208617,127.4732448
30.01208617,127.5599673
30.02208617,127.4645078
30.03208617,127.4302699
30.04208617,126.9609361
30.05208617,126.907654
34.78208617,572.6714565
35.26208617,572.9290209
35.27208617,571.5723122
36.27208617,533.3614452
36.28208617,531.6531893
36.72208617,543.2414508
36.73208617,546.4121102
36.78208617,571.2219382
36.79208617,538.1307384
36.80208617,552.1019812
39.57208617,578.7206995
39.58208617,581.4461728
39.59208617,582.287525
49.21208617,544.7493236
49.22208617,573.8196414
49.23208617,572.661888
49.24208617,570.5820379
49.25208617,572.7187227
49.26208617,575.2948663
57.55208617,573.5986358
57.56208617,573.566426
57.84208617,596.7646517
57.91208617,580.1011772
57.92208617,582.0690789
59.81208617,504.1103284
59.82208617,523.1223615
59.83208617,521.3731073
59.84208617,515.9833296
59.85208617,509.9089806
59.90208617,502.885182
59.91208617,468.2150832
59.92208617,440.1859253
59.93208617,438.0986627
62.05208617,165.6572117
62.06208617,165.8048348
62.07208617,164.8204629
62.08208617,165.2106846
62.09208617,165.0574188
62.10208617,163.0008291
62.11208617,161.6796165
62.12208617,161.9742609
62.13208617,161.8953975
62.14208617,159.4573745
62.15208617,159.1281799
62.16208617,159.3859716
62.17208617,160.0573576
